state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Gujarat,Bharuch,tehsil_appendix,Trimmed,1981/Gujarat/1981 Bharuch.pdf,1981 Bharuch.pdf,Village/Town Directory volume,English or bilingual,"[238, 239, 240, 241]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Bharuch_tehsil_appendix.pdf,"Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, communications and power-supply pages; source page 242 begins Appendix II.","[""manual_verified""]"
Gujarat,Bhavnagar,civic_amenities,Trimmed,1981/Gujarat/1981 Bhavnagar.pdf,1981 Bhavnagar.pdf,Village/Town Directory volume,English or bilingual,"[228, 229]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Bhavnagar_civic_amenities.pdf,Town Directory Statement IV printed pages 182-183; source pages 230-231 are the separate Statement IV-A slum table and are excluded.,"[""manual_verified""]"
Gujarat,Bhavnagar,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Bhavnagar.pdf,1981 Bhavnagar.pdf,Village/Town Directory volume,English or bilingual,"[232, 233]","[null, ""1979""]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Bhavnagar_medical_educational_amenities.pdf,Town Directory Statement V printed pages 186-187; source page 234 begins Statement VI.,"[""manual_verified""]"
Gujarat,Bhavnagar,tehsil_appendix,Trimmed,1981/Gujarat/1981 Bhavnagar.pdf,1981 Bhavnagar.pdf,Village/Town Directory volume,English or bilingual,"[204, 205, 206, 207]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Bhavnagar_tehsil_appendix.pdf,"Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, communications and power-supply pages; source page 208 begins Appendix II.","[""manual_verified""]"
Gujarat,Gandhinagar,civic_amenities,Trimmed,1981/Gujarat/1981 Gandhinagar.pdf,1981 Gandhinagar.pdf,Village/Town Directory volume,English or bilingual,[61],[null],output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Gandhinagar_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 24; source page 62 is the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Gandhinagar,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Gandhinagar.pdf,1981 Gandhinagar.pdf,Village/Town Directory volume,English or bilingual,[63],[null],output/pdf/1981_trimmed/Gujarat/mededu/1981_Gandhinagar_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed page 26; source page 64 begins Statement VI.","[""manual_verified""]"
Gujarat,Gandhinagar,tehsil_appendix,Trimmed,1981/Gujarat/1981 Gandhinagar.pdf,1981 Gandhinagar.pdf,Village/Town Directory volume,English or bilingual,"[55, 56]","[null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Gandhinagar_tehsil_appendix.pdf,"Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning the educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 56 also begins Appendix II after the continuation.","[""manual_verified""]"
Gujarat,Junagadh,civic_amenities,Trimmed,1981/Gujarat/1981 Junagadh.pdf,1981 Junagadh.pdf,Village/Town Directory volume,English or bilingual,"[304, 305, 306, 307]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Junagadh_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 242-243; source pages 308-309 are the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Junagadh,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Junagadh.pdf,1981 Junagadh.pdf,Village/Town Directory volume,English or bilingual,"[310, 311, 312, 313, 314, 315]","[null, null, null, null, null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Junagadh_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 316 begins Statement VI.","[""manual_verified""]"
Gujarat,Junagadh,tehsil_appendix,Trimmed,1981/Gujarat/1981 Junagadh.pdf,1981 Junagadh.pdf,Village/Town Directory volume,English or bilingual,"[268, 269, 270, 271]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Junagadh_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 272 begins Appendix II.","[""manual_verified""]"
Gujarat,Kachchh,civic_amenities,Trimmed,1981/Gujarat/1981 Kachchh.pdf,1981 Kachchh.pdf,Village/Town Directory volume,English or bilingual,"[241, 242]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Kachchh_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 188-189; source page 243 begins the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Kachchh,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Kachchh.pdf,1981 Kachchh.pdf,Village/Town Directory volume,English or bilingual,"[245, 246]","[null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Kachchh_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 192-193; source page 247 begins Statement VI.","[""manual_verified""]"
Gujarat,Kachchh,tehsil_appendix,Trimmed,1981/Gujarat/1981 Kachchh.pdf,1981 Kachchh.pdf,Village/Town Directory volume,English or bilingual,"[211, 212, 213, 214]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Kachchh_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 215 begins Appendix IV.","[""manual_verified""]"
Gujarat,Kheda,civic_amenities,Trimmed,1981/Gujarat/1981 Kheda.pdf,1981 Kheda.pdf,Village/Town Directory volume,English or bilingual,"[264, 265]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Kheda_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 204-205; source page 266 begins the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Kheda,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Kheda.pdf,1981 Kheda.pdf,Village/Town Directory volume,English or bilingual,"[270, 271, 272, 273]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Kheda_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 274 begins Statement VI.","[""manual_verified""]"
Gujarat,Kheda,tehsil_appendix,Trimmed,1981/Gujarat/1981 Kheda.pdf,1981 Kheda.pdf,Village/Town Directory volume,English or bilingual,"[230, 231, 232, 233]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Kheda_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 234 begins Appendix II.","[""manual_verified""]"
Gujarat,Mahesana,civic_amenities,Trimmed,1981/Gujarat/1981 Mahesana.pdf,1981 Mahesana.pdf,Village/Town Directory volume,English or bilingual,"[289, 290]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Mahesana_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 222-223; source page 291 begins the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Mahesana,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Mahesana.pdf,1981 Mahesana.pdf,Village/Town Directory volume,English or bilingual,"[295, 296, 297, 298]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Mahesana_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 299 begins Statement VI.","[""manual_verified""]"
Gujarat,Mahesana,tehsil_appendix,Trimmed,1981/Gujarat/1981 Mahesana.pdf,1981 Mahesana.pdf,Village/Town Directory volume,English or bilingual,"[259, 260, 261, 262]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Mahesana_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 263 begins Appendix II.","[""manual_verified""]"
Gujarat,Panch Mahals,civic_amenities,Trimmed,1981/Gujarat/1981 Panch Mahals.pdf,1981 Panch Mahals.pdf,Village/Town Directory volume,English or bilingual,"[363, 364]","[""1911"", null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Panch Mahals_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 306-307; source pages 365-368 are the separate Statement IV-A slum continuation.","[""manual_verified""]"
Gujarat,Panch Mahals,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Panch Mahals.pdf,1981 Panch Mahals.pdf,Village/Town Directory volume,English or bilingual,"[369, 370]","[null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Panch Mahals_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities; source page 371 begins Statement VI.","[""manual_verified""]"
Gujarat,Panch Mahals,tehsil_appendix,Trimmed,1981/Gujarat/1981 Panch Mahals.pdf,1981 Panch Mahals.pdf,Village/Town Directory volume,English or bilingual,"[313, 314, 315, 316]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Panch Mahals_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 317 begins Appendix II.","[""manual_verified""]"
Gujarat,Rajkot,civic_amenities,Trimmed,1981/Gujarat/1981 Rajkot.pdf,1981 Rajkot.pdf,Village/Town Directory volume,English or bilingual,"[269, 270]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Rajkot_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 190-191; source pages 271-272 are the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Rajkot,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Rajkot.pdf,1981 Rajkot.pdf,Village/Town Directory volume,English or bilingual,"[273, 274]","[null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Rajkot_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 194-195; source page 275 begins Statement VI.","[""manual_verified""]"
Gujarat,Rajkot,tehsil_appendix,Trimmed,1981/Gujarat/1981 Rajkot.pdf,1981 Rajkot.pdf,Village/Town Directory volume,English or bilingual,"[245, 246, 247, 248]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Rajkot_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 249 begins Appendix II.","[""manual_verified""]"
Gujarat,Sabar Kantha,civic_amenities,Trimmed,1981/Gujarat/1981 Sabar Kantha.pdf,1981 Sabar Kantha.pdf,Village/Town Directory volume,English or bilingual,"[322, 323]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Sabar Kantha_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 242-243; the volume proceeds directly to Statement V on source page 324 and contains no separate IV-A table.","[""manual_verified""]"
Gujarat,Sabar Kantha,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Sabar Kantha.pdf,1981 Sabar Kantha.pdf,Village/Town Directory volume,English or bilingual,"[324, 325]","[null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Sabar Kantha_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 244-245; source page 326 begins Statement VI.","[""manual_verified""]"
Gujarat,Sabar Kantha,tehsil_appendix,Trimmed,1981/Gujarat/1981 Sabar Kantha.pdf,1981 Sabar Kantha.pdf,Village/Town Directory volume,English or bilingual,"[288, 289, 290, 291]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Sabar Kantha_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 292 begins Appendix II.","[""manual_verified""]"
Gujarat,Surat,civic_amenities,Trimmed,1981/Gujarat/1981 Surat.pdf,1981 Surat.pdf,Village/Town Directory volume,English or bilingual,"[299, 300, 301, 302]","[null, null, ""1911"", null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Surat_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 240-241, including paired columns for the Surat urban agglomeration; source pages 303-304 are the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Surat,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Surat.pdf,1981 Surat.pdf,Village/Town Directory volume,English or bilingual,"[305, 306, 307, 308]","[""1911"", null, null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Surat_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 309 begins Statement VI.","[""manual_verified""]"
Gujarat,Surat,tehsil_appendix,Trimmed,1981/Gujarat/1981 Surat.pdf,1981 Surat.pdf,Village/Town Directory volume,English or bilingual,"[257, 258, 259, 260]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Surat_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 261 begins Appendix II.","[""manual_verified""]"
Gujarat,Surendranagar,civic_amenities,Trimmed,1981/Gujarat/1981 Surendranagar.pdf,1981 Surendranagar.pdf,Village/Town Directory volume,English or bilingual,"[200, 201]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Surendranagar_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 140-141; source page 200 also contains the beginning of the separate IV-A slum table at the bottom because extraction is full-page and uncropped.","[""manual_verified""]"
Gujarat,Surendranagar,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Surendranagar.pdf,1981 Surendranagar.pdf,Village/Town Directory volume,English or bilingual,"[202, 203]","[null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Surendranagar_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 142-143; source page 204 begins Statement VI.","[""manual_verified""]"
Gujarat,Surendranagar,tehsil_appendix,Trimmed,1981/Gujarat/1981 Surendranagar.pdf,1981 Surendranagar.pdf,Village/Town Directory volume,English or bilingual,"[178, 179, 180, 181]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Surendranagar_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water and communications/power-supply pages; source page 182 begins Appendix II.","[""manual_verified""]"
Gujarat,The Dangs,civic_amenities,Not trimmed,1981/Gujarat/1981 The Dangs.pdf,1981 The Dangs.pdf,Village/Town Directory volume,English or bilingual,[],[],,The volume explicitly states that the district has no town and no Town Directory information; Statement IV is absent.,"[""manual_absent_or_ineligible""]"
Gujarat,The Dangs,medical_educational_amenities,Not trimmed,1981/Gujarat/1981 The Dangs.pdf,1981 The Dangs.pdf,Village/Town Directory volume,English or bilingual,[],[],,The volume explicitly states that the district has no town and no Town Directory information; Statement V is absent.,"[""manual_absent_or_ineligible""]"
Gujarat,The Dangs,tehsil_appendix,Not trimmed,1981/Gujarat/1981 The Dangs.pdf,1981 The Dangs.pdf,Village/Town Directory volume,English or bilingual,[],[],,"The volume has no town directory, and no equivalent Talukawise educational, medical and other amenities appendix is present in the reviewed contents.","[""manual_absent_or_ineligible""]"
Gujarat,Vadodara,civic_amenities,Trimmed,1981/Gujarat/1981 Vadodara.pdf,1981 Vadodara.pdf,Village/Town Directory volume,English or bilingual,"[383, 384, 385, 386]","[""1911"", ""1979"", ""1911"", ""1979""]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Vadodara_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 290-293, including all paired continuation columns; source pages 387-390 are the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Vadodara,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Vadodara.pdf,1981 Vadodara.pdf,Village/Town Directory volume,English or bilingual,"[391, 392, 393, 394]","[null, ""1919"", null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Vadodara_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 395 begins Statement VI.","[""manual_verified""]"
Gujarat,Vadodara,tehsil_appendix,Trimmed,1981/Gujarat/1981 Vadodara.pdf,1981 Vadodara.pdf,Village/Town Directory volume,English or bilingual,"[327, 328, 329, 330]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Vadodara_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 331 begins Appendix II.","[""manual_verified""]"
Gujarat,Valsad,civic_amenities,Trimmed,1981/Gujarat/1981 Valsad.pdf,1981 Valsad.pdf,Village/Town Directory volume,English or bilingual,"[247, 248]","[null, null]",output/pdf/1981_trimmed/Gujarat/civic amenities/1981_Valsad_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 180-181; source pages 249-250 are the separate Statement IV-A slum table.","[""manual_verified""]"
Gujarat,Valsad,medical_educational_amenities,Trimmed,1981/Gujarat/1981 Valsad.pdf,1981 Valsad.pdf,Village/Town Directory volume,English or bilingual,"[251, 252, 253, 254]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/mededu/1981_Valsad_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, including all paired continuation columns; source page 255 begins Statement VI.","[""manual_verified""]"
Gujarat,Valsad,tehsil_appendix,Trimmed,1981/Gujarat/1981 Valsad.pdf,1981 Valsad.pdf,Village/Town Directory volume,English or bilingual,"[211, 212, 213, 214]","[null, null, null, null]",output/pdf/1981_trimmed/Gujarat/tehsil appendix/1981_Valsad_tehsil_appendix.pdf,"Village Directory Appendix I, Talukawise Abstract of Educational, Medical and Other Amenities, spanning educational, medical, drinking-water, post/telegraph, communications and power-supply pages; source page 215 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Anantnag,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Anantnag.pdf,1981 Anantnag.pdf,Village/Town Directory volume,English or bilingual,[128],[null],output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Anantnag_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 117; source page 129 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Anantnag,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Anantnag.pdf,1981 Anantnag.pdf,Village/Town Directory volume,English or bilingual,[129],[null],output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Anantnag_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed page 118; source page 130 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Anantnag,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Anantnag.pdf,1981 Anantnag.pdf,Village/Town Directory volume,English or bilingual,"[117, 118]","[""106"", ""107""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Anantnag_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 119 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Badgam,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Badgam.pdf,1981 Badgam.pdf,Village/Town Directory volume,English or bilingual,[106],"[""96""]",output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Badgam_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 96; source page 107 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Badgam,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Badgam.pdf,1981 Badgam.pdf,Village/Town Directory volume,English or bilingual,[107],"[""97""]",output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Badgam_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed page 97; source page 108 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Badgam,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Badgam.pdf,1981 Badgam.pdf,Village/Town Directory volume,English or bilingual,"[96, 97]","[""86"", ""87""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Badgam_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 98 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Baramula,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Baramula.pdf,1981 Baramula.pdf,Village/Town Directory volume,English or bilingual,[126],"[""113""]",output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Baramula_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 113; source page 127 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Baramula,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Baramula.pdf,1981 Baramula.pdf,Village/Town Directory volume,English or bilingual,[127],"[""114""]",output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Baramula_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed page 114; source page 128 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Baramula,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Baramula.pdf,1981 Baramula.pdf,Village/Town Directory volume,English or bilingual,"[115, 116]","[""102"", ""103""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Baramula_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 117 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Doda,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Doda.pdf,1981 Doda.pdf,Village/Town Directory volume,English or bilingual,"[142, 143]","[""182"", ""133""]",output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Doda_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 132-133; source page 144 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Doda,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Doda.pdf,1981 Doda.pdf,Village/Town Directory volume,English or bilingual,"[144, 145]","[""134"", ""135""]",output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Doda_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 134-135; source page 146 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Doda,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Doda.pdf,1981 Doda.pdf,Village/Town Directory volume,English or bilingual,"[122, 123]","[""112"", ""113""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Doda_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 124 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Jammu,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Jammu.pdf,1981 Jammu.pdf,Village/Town Directory volume,English or bilingual,"[226, 227]","[""1181"", null]",output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Jammu_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 208-209; source pages 228-229 are the separate Statement IV-A slum table and are excluded.","[""manual_verified""]"
Jammu & Kashmir,Jammu,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Jammu.pdf,1981 Jammu.pdf,Village/Town Directory volume,English or bilingual,"[230, 231]","[""212"", ""213""]",output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Jammu_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 212-213; source page 232 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Jammu,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Jammu.pdf,1981 Jammu.pdf,Village/Town Directory volume,English or bilingual,"[196, 197]","[""178"", ""179""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Jammu_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities, including the medical and drinking-water continuation; source page 198 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Kargil,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Kargil.pdf,1981 Kargil.pdf,Village/Town Directory volume,English or bilingual,[59],[null],output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Kargil_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 52; source page 60 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Kargil,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Kargil.pdf,1981 Kargil.pdf,Village/Town Directory volume,English or bilingual,[60],[null],output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Kargil_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed page 53; source page 61 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Kargil,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Kargil.pdf,1981 Kargil.pdf,Village/Town Directory volume,English or bilingual,"[49, 50]","[""42"", ""43""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Kargil_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 51 begins Appendix II.","[""manual_verified""]"
Jammu & Kashmir,Kathua,civic_amenities,Trimmed,1981/Jammu & Kashmir/1981 Kathua.pdf,1981 Kathua.pdf,Village/Town Directory volume,English or bilingual,[127],[null],output/pdf/1981_trimmed/Jammu & Kashmir/civic amenities/1981_Kathua_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed page 112; source page 128 begins Statement V.","[""manual_verified""]"
Jammu & Kashmir,Kathua,medical_educational_amenities,Trimmed,1981/Jammu & Kashmir/1981 Kathua.pdf,1981 Kathua.pdf,Village/Town Directory volume,English or bilingual,"[128, 129]","[""113"", ""114""]",output/pdf/1981_trimmed/Jammu & Kashmir/mededu/1981_Kathua_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 113-114; source page 130 begins Statement VI.","[""manual_verified""]"
Jammu & Kashmir,Kathua,tehsil_appendix,Trimmed,1981/Jammu & Kashmir/1981 Kathua.pdf,1981 Kathua.pdf,Village/Town Directory volume,English or bilingual,"[111, 112]","[""96"", ""97""]",output/pdf/1981_trimmed/Jammu & Kashmir/tehsil appendix/1981_Kathua_tehsil_appendix.pdf,"Village Directory Appendix I, Tehsil-wise Abstract of Educational, Medical and Other Amenities; source page 113 begins Appendix II.","[""manual_verified""]"
