state,district,table,status,source,source_filename,volume_type,language_status,source_pages_selected,printed_page_labels,output,reason,flags
Madhya Pradesh,Mandsaur,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Mandsaur.pdf,1981 Mandsaur.pdf,directory candidate,English or bilingual,"[386, 387, 388, 389]","[""340"", ""341"", null, ""343""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Mandsaur_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 340-343; source page 390 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Mandsaur,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Mandsaur.pdf,1981 Mandsaur.pdf,directory candidate,English or bilingual,"[392, 393, 394, 395]","[null, ""347"", ""348"", ""349""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Mandsaur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 346-349; source page 396 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Mandsaur,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Mandsaur.pdf,1981 Mandsaur.pdf,directory candidate,English or bilingual,"[310, 311, 312, 313]","[""266"", ""267"", ""268"", ""269""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Mandsaur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 266-269; source page 314 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Morena,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Morena.pdf,1981 Morena.pdf,directory candidate,English or bilingual,"[284, 285]","[""4"", ""247""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Morena_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 246-247; source page 286 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Morena,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Morena.pdf,1981 Morena.pdf,directory candidate,English or bilingual,"[288, 289, 290, 291]","[null, null, ""252"", ""253""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Morena_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 250-253; source page 292 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Morena,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Morena.pdf,1981 Morena.pdf,directory candidate,English or bilingual,"[240, 241, 242, 243]","[""201"", ""203"", ""204"", ""205""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Morena_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 202-205; source page 244 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Narsimhapur,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Narsimhapur.pdf,1981 Narsimhapur.pdf,directory candidate,English or bilingual,"[226, 227]","[null, ""213""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Narsimhapur_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 212-213; source page 228 begins Statement V.","[""manual_verified""]"
Madhya Pradesh,Narsimhapur,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Narsimhapur.pdf,1981 Narsimhapur.pdf,directory candidate,English or bilingual,"[228, 229]","[""214"", ""215""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Narsimhapur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 214-215; source page 230 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Narsimhapur,tehsil_appendix,Not trimmed,1981/Madhya Pradesh/1981 Narsimhapur.pdf,1981 Narsimhapur.pdf,directory candidate,English or bilingual,[],[],,"No Tahsil-wise educational, medical and other amenities abstract identified; the volume proceeds from village-directory Appendix III material to the Town Directory.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Panna,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Panna.pdf,1981 Panna.pdf,Village/Town Directory volume,English or bilingual,"[235, 236]","[null, ""195""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Panna_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 194-195; source page 237 begins Statement V.","[""manual_verified""]"
Madhya Pradesh,Panna,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Panna.pdf,1981 Panna.pdf,Village/Town Directory volume,English or bilingual,"[237, 238]","[""196"", ""197""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Panna_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 196-197; source page 239 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Panna,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Panna.pdf,1981 Panna.pdf,Village/Town Directory volume,English or bilingual,"[193, 194, 195, 196]","[""152"", ""153"", ""154"", ""155""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Panna_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 152-155; source page 197 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Raigarh,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Raigarh.pdf,1981 Raigarh.pdf,directory candidate,English or bilingual,"[439, 440]","[null, ""391""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Raigarh_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 390-391; source page 441 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Raigarh,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Raigarh.pdf,1981 Raigarh.pdf,directory candidate,English or bilingual,"[443, 444, 445]","[""394"", null, null]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Raigarh_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 394-396; source page 446 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Raigarh,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Raigarh.pdf,1981 Raigarh.pdf,directory candidate,English or bilingual,"[351, 352, 353, 354]","[""304"", ""305"", ""305"", ""307""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Raigarh_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 304-307; source page 355 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Raipur,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Raipur.pdf,1981 Raipur.pdf,Village/Town Directory volume,English or bilingual,"[716, 717]","[null, ""671""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Raipur_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 670-671; source page 718 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Raipur,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Raipur.pdf,1981 Raipur.pdf,Village/Town Directory volume,English or bilingual,"[720, 721]","[""674"", null]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Raipur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 674-675; source page 722 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Raipur,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Raipur.pdf,1981 Raipur.pdf,Village/Town Directory volume,English or bilingual,"[582, 583, 584, 585]","[""536"", ""537"", ""538"", ""539""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Raipur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 536-539; source page 586 begins the towns appendix.","[""manual_verified""]"
Madhya Pradesh,Raisen,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Raisen.pdf,1981 Raisen.pdf,directory candidate,English or bilingual,"[302, 303]","[""4"", ""283""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Raisen_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 282-283; source page 304 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Raisen,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Raisen.pdf,1981 Raisen.pdf,directory candidate,English or bilingual,"[304, 305, 306]","[""5"", ""285"", ""286""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Raisen_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 284-286; source page 307 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Raisen,tehsil_appendix,Not trimmed,1981/Madhya Pradesh/1981 Raisen.pdf,1981 Raisen.pdf,directory candidate,English or bilingual,[],[],,"No Tahsil-wise educational, medical and other amenities abstract identified; the available village-directory material proceeds through Appendix III.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Rajgarh,civic_amenities,Not trimmed,1981/Madhya Pradesh/1981 Rajgarh.pdf,1981 Rajgarh.pdf,Village/Town Directory volume,English or bilingual,[],[],,English source volume contains primary census abstract material but no English Town Directory Statement IV.,"[""manual_absent_or_ineligible""]"
Madhya Pradesh,Rajgarh,medical_educational_amenities,Not trimmed,1981/Madhya Pradesh/1981 Rajgarh.pdf,1981 Rajgarh.pdf,Village/Town Directory volume,English or bilingual,[],[],,English source volume contains primary census abstract material but no English Town Directory Statement V.,"[""manual_absent_or_ineligible""]"
Madhya Pradesh,Rajgarh,tehsil_appendix,Not trimmed,1981/Madhya Pradesh/1981 Rajgarh.pdf,1981 Rajgarh.pdf,Village/Town Directory volume,English or bilingual,[],[],,"No English Tahsil-wise abstract of educational, medical and other amenities identified in the source volume.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Rajnandgaon,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Rajnandgaon.pdf,1981 Rajnandgaon.pdf,directory candidate,English or bilingual,"[450, 451]","[null, null]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Rajnandgaon_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 410-411; source page 452 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Rajnandgaon,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Rajnandgaon.pdf,1981 Rajnandgaon.pdf,directory candidate,English or bilingual,"[454, 455, 456]","[null, ""415"", null]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Rajnandgaon_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 414-416; source page 457 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Rajnandgaon,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Rajnandgaon.pdf,1981 Rajnandgaon.pdf,directory candidate,English or bilingual,"[360, 361, 362, 363]","[""320"", ""321"", null, ""323""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Rajnandgaon_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 320-323; source page 364 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Ratlam,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Ratlam.pdf,1981 Ratlam.pdf,directory candidate,English or bilingual,"[251, 252]","[null, ""1979""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Ratlam_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 208-209; source page 253 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Ratlam,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Ratlam.pdf,1981 Ratlam.pdf,directory candidate,English or bilingual,"[255, 256, 257, 258]","[""212"", ""213"", ""214"", ""215""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Ratlam_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 212-215; source page 259 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Ratlam,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Ratlam.pdf,1981 Ratlam.pdf,directory candidate,English or bilingual,"[203, 204, 205, 206]","[""160"", null, ""162"", null]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Ratlam_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 160-163; source page 207 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Rewa,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Rewa.pdf,1981 Rewa.pdf,directory candidate,English or bilingual,"[503, 504]","[null, ""457""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Rewa_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 456-457; source page 505 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Rewa,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Rewa.pdf,1981 Rewa.pdf,directory candidate,English or bilingual,"[507, 508, 509]","[null, ""461"", null]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Rewa_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 460-462; source page 510 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Rewa,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Rewa.pdf,1981 Rewa.pdf,directory candidate,English or bilingual,"[417, 418, 419, 420]","[""370"", ""1"", null, ""373""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Rewa_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 370-373; source page 421 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Sagar,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Sagar.pdf,1981 Sagar.pdf,directory candidate,English or bilingual,"[392, 393, 394, 395, 396]","[""4"", ""355"", ""356"", ""357"", ""358""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Sagar_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 354-358; source page 397 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Sagar,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Sagar.pdf,1981 Sagar.pdf,directory candidate,English or bilingual,"[398, 399, 400, 401, 402]","[""360"", ""361"", null, ""363"", ""6""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Sagar_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 360-364; source page 403 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Sagar,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Sagar.pdf,1981 Sagar.pdf,directory candidate,English or bilingual,"[312, 313, 314, 315]","[""274"", ""275"", ""276"", ""277""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Sagar_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 274-277; source page 316 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Satna,civic_amenities,Not trimmed,1981/Madhya Pradesh/1981 Satna.pdf,1981 Satna.pdf,directory candidate,English or bilingual,[],[],,"PCA/maps volume: visual tail shows Primary Census Abstract, development blockwise abstracts and district/tahsil maps, with no English Town Directory Statement IV.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Satna,medical_educational_amenities,Not trimmed,1981/Madhya Pradesh/1981 Satna.pdf,1981 Satna.pdf,directory candidate,English or bilingual,[],[],,"PCA/maps volume: visual tail shows Primary Census Abstract, development blockwise abstracts and district/tahsil maps, with no English Town Directory Statement V.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Satna,tehsil_appendix,Not trimmed,1981/Madhya Pradesh/1981 Satna.pdf,1981 Satna.pdf,directory candidate,English or bilingual,[],[],,"PCA/maps volume contains no Tahsil-wise abstract of educational, medical and other amenities.","[""manual_absent_or_ineligible""]"
Madhya Pradesh,Sehore,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Sehore.pdf,1981 Sehore.pdf,directory candidate,English or bilingual,"[245, 246]","[""202"", ""203""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Sehore_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 202-203; source page 247 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Sehore,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Sehore.pdf,1981 Sehore.pdf,directory candidate,English or bilingual,"[249, 250]","[null, ""207""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Sehore_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 206-207; source page 251 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Sehore,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Sehore.pdf,1981 Sehore.pdf,directory candidate,English or bilingual,"[199, 200, 201, 202]","[""1515"", null, ""158"", ""159""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Sehore_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 156-159; source page 203 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Seoni,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Seoni.pdf,1981 Seoni.pdf,directory candidate,English or bilingual,"[337, 338]","[""4"", ""299""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Seoni_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 298-299; source page 339 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Seoni,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Seoni.pdf,1981 Seoni.pdf,directory candidate,English or bilingual,"[341, 342]","[""302"", ""303""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Seoni_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 302-303; source page 343 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Seoni,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Seoni.pdf,1981 Seoni.pdf,directory candidate,English or bilingual,"[269, 270, 271, 272]","[null, ""231"", ""232"", ""233""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Seoni_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 230-233; source page 273 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Shahdol,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Shahdol.pdf,1981 Shahdol.pdf,directory candidate,English or bilingual,"[416, 417, 418, 419]","[null, null, null, ""369""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Shahdol_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 366-369; source page 420 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Shahdol,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Shahdol.pdf,1981 Shahdol.pdf,directory candidate,English or bilingual,"[420, 421, 422, 423]","[null, null, null, ""373""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Shahdol_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 370-373; source page 424 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Shahdol,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Shahdol.pdf,1981 Shahdol.pdf,directory candidate,English or bilingual,"[334, 335, 336, 337]","[null, ""285"", null, ""287""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Shahdol_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 284-287; source page 338 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Shajapur,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Shajapur.pdf,1981 Shajapur.pdf,Village/Town Directory volume,English or bilingual,"[241, 242]","[""202"", ""203""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Shajapur_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 202-203; source page 243 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Shajapur,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Shajapur.pdf,1981 Shajapur.pdf,Village/Town Directory volume,English or bilingual,"[243, 244]","[""204"", ""205""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Shajapur_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 204-205; source page 245 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Shajapur,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Shajapur.pdf,1981 Shajapur.pdf,Village/Town Directory volume,English or bilingual,"[195, 196, 197, 198]","[null, null, ""158"", ""159""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Shajapur_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 156-159; source page 199 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Shivpuri,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Shivpuri.pdf,1981 Shivpuri.pdf,directory candidate,English or bilingual,"[294, 295]","[null, ""211""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Shivpuri_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 280-281; source page 296 begins Statement IV-A.","[""manual_verified""]"
Madhya Pradesh,Shivpuri,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Shivpuri.pdf,1981 Shivpuri.pdf,directory candidate,English or bilingual,"[298, 299]","[null, null]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Shivpuri_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 284-285; source page 300 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Shivpuri,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Shivpuri.pdf,1981 Shivpuri.pdf,directory candidate,English or bilingual,"[244, 245, 246, 247]","[""230"", ""231"", ""232"", ""233""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Shivpuri_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 230-233; source page 248 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Sidhi,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Sidhi.pdf,1981 Sidhi.pdf,directory candidate,English or bilingual,"[380, 381]","[null, ""341""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Sidhi_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 340-341; source page 382 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Sidhi,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Sidhi.pdf,1981 Sidhi.pdf,directory candidate,English or bilingual,"[382, 383]","[""342"", ""343""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Sidhi_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 342-343; source page 384 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Sidhi,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Sidhi.pdf,1981 Sidhi.pdf,directory candidate,English or bilingual,"[302, 303, 304, 305]","[""262"", ""263"", ""1"", null]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Sidhi_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 262-265; source page 306 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Surguja,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Surguja.pdf,1981 Surguja.pdf,directory candidate,English or bilingual,"[490, 491]","[""428"", ""429""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Surguja_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 428-429; source page 492 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Surguja,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Surguja.pdf,1981 Surguja.pdf,directory candidate,English or bilingual,"[492, 493, 494, 495]","[null, ""431"", null, ""433""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Surguja_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 430-433; source page 496 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Surguja,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Surguja.pdf,1981 Surguja.pdf,directory candidate,English or bilingual,"[394, 395, 396, 397]","[""332"", ""333"", ""334"", ""335""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Surguja_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 332-335; source page 398 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Tikamgarh,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Tikamgarh.pdf,1981 Tikamgarh.pdf,Village/Town Directory volume,English or bilingual,"[223, 224]","[""182"", null]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Tikamgarh_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 182-183; source page 225 begins Statement V medical facilities.","[""manual_verified""]"
Madhya Pradesh,Tikamgarh,medical_educational_amenities,Trimmed,1981/Madhya Pradesh/1981 Tikamgarh.pdf,1981 Tikamgarh.pdf,Village/Town Directory volume,English or bilingual,"[225, 226]","[""184"", ""185""]",output/pdf/1981_trimmed/Madhya Pradesh/mededu/1981_Tikamgarh_medical_educational_amenities.pdf,"Town Directory Statement V Medical, Educational, Recreational and Cultural Facilities, printed pages 184-185; source page 227 begins Statement VI.","[""manual_verified""]"
Madhya Pradesh,Tikamgarh,tehsil_appendix,Trimmed,1981/Madhya Pradesh/1981 Tikamgarh.pdf,1981 Tikamgarh.pdf,Village/Town Directory volume,English or bilingual,"[181, 182, 183, 184]","[""140"", ""141"", null, ""143""]",output/pdf/1981_trimmed/Madhya Pradesh/tehsil appendix/1981_Tikamgarh_tehsil_appendix.pdf,"Village Directory Appendix I Tahsil-wise Abstract of Educational, Medical and other amenities, printed pages 140-143; source page 185 begins Appendix II.","[""manual_verified""]"
Madhya Pradesh,Ujjain,civic_amenities,Trimmed,1981/Madhya Pradesh/1981 Ujjain.pdf,1981 Ujjain.pdf,directory candidate,English or bilingual,"[312, 313]","[null, ""265""]",output/pdf/1981_trimmed/Madhya Pradesh/civic amenities/1981_Ujjain_civic_amenities.pdf,"Town Directory Statement IV Civic and Other Amenities, printed pages 264-265; source page 314 begins Statement IV-A.","[""manual_verified""]"
